Latitude,Longitude,crime_density_norm,hotspot_zone,zone_risk_rank
41.64610811273093,-87.65125817481928,0.5053335666976868,3,2
41.64610811273093,-87.6495906906506,0.5049220213994206,3,2
41.64610811273093,-87.64792320648192,0.5044716234367712,3,2
41.64610811273093,-87.64625572231326,0.5039823791163016,3,2
41.64610811273093,-87.64458823814458,0.503454295286714,3,2
41.64610811273093,-87.6429207539759,0.5028873793438812,3,2
41.64610811273093,-87.64125326980722,0.502281639237886,3,2
41.64610811273093,-87.63958578563854,0.5016370834510394,3,2
41.64610811273093,-87.63791830146988,0.5009537210176819,3,2
41.64610811273093,-87.6362508173012,0.5002315615173771,3,2
41.64610811273093,-87.63458333313253,0.4994706150729453,3,2
41.64610811273093,-87.63291584896385,0.4986708923527085,3,2
41.64610811273093,-87.63124836479518,0.4978324045688478,3,2
41.64610811273093,-87.6295808806265,0.4969551634749424,3,2
41.64610811273093,-87.62791339645783,0.4960391813749029,3,2
41.64610811273093,-87.62624591228915,0.4950844711106747,3,2
41.64610811273093,-87.62457842812049,0.4940910460690353,3,2
41.64610811273093,-87.62291094395181,0.4930589201813634,3,2
41.64610811273093,-87.62124345978313,0.4919881079150528,3,2
41.64610811273093,-87.61957597561445,0.4908786242904367,3,2
41.64610811273093,-87.61790849144577,0.4897304848592607,3,2
41.64610811273093,-87.61624100727711,0.4885437057221138,3,2
41.64610811273093,-87.61457352310843,0.4873183035152005,3,2
41.64610811273093,-87.61290603893976,0.4860542954206813,3,2
41.64610811273093,-87.61123855477108,0.48475169915784,3,2
41.64610811273093,-87.60957107060241,0.4834105329872785,3,2
41.64610811273093,-87.60790358643374,0.482030815707465,3,2
41.64610811273093,-87.60623610226506,0.4806125666571166,3,2
41.64610811273093,-87.60456861809638,0.4791558057136917,3,2
41.64610811273093,-87.6029011339277,0.477660553291894,3,2
41.64610811273093,-87.60123364975904,0.4761268303449866,3,2
41.64610811273093,-87.59956616559036,0.4745546583620758,3,2
41.64610811273093,-87.59789868142168,0.4729440593721837,3,2
41.64610811273093,-87.596231197253,0.4712950559354631,3,2
41.64610811273093,-87.59456371308434,0.4696076711522273,3,2
41.64610811273093,-87.59289622891566,0.4678819286561744,3,2
41.64610811273093,-87.59122874474699,0.4661178526150538,3,2
41.64610811273093,-87.58956126057831,0.4643154677316669,3,2
41.64610811273093,-87.58789377640963,0.4624747992418521,3,2
41.64610811273093,-87.58622629224097,0.4605958729129788,3,2
41.64610811273093,-87.58455880807229,0.4586787150440067,3,2
41.64610811273093,-87.58289132390361,0.4567233524732945,3,2
41.64610811273093,-87.58122383973493,0.4547298125545758,3,2
41.64610811273093,-87.57955635556627,0.4526981231908267,3,2
41.64610811273093,-87.57788887139759,0.4506283128002496,3,2
41.64610811273093,-87.57622138722891,0.4485204103349769,3,2
41.64610811273093,-87.57455390306023,0.446374445277691,3,2
41.64610811273093,-87.57288641889156,0.444190447637844,3,2
41.64610811273093,-87.57121893472289,0.441968447945568,3,2
41.64610811273093,-87.56955145055421,0.4397084772641356,3,2
41.64610811273093,-87.56788396638554,0.4374105671828515,3,2
41.64610811273093,-87.56621648221686,0.4350747498141521,3,2
41.64610811273093,-87.5645489980482,0.4327010577898021,3,2
41.64610811273093,-87.56288151387952,0.4302895242707268,3,2
41.64610811273093,-87.56121402971084,0.4278401829403778,3,2
41.64610811273093,-87.55954654554216,0.425353067998803,3,2
41.64610811273093,-87.55787906137348,0.4228282141742613,3,2
41.64610811273093,-87.55621157720482,0.4202656567066558,3,2
41.64610811273093,-87.55454409303614,0.417665431365295,3,2
41.64610811273093,-87.55287660886746,0.4150275744255183,3,2
